"logP","SMILES (RDKit Mol)","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
3.59,"CCCCC(CC)C(=O)OC=C",0.12699306821280426,0.12394701825312374,0.06450188845833131,0.1221875710704419,0.12218638937461238,0.08333333333333333,0,0.2857142857142857,0,0.08333333333333333,0,0.058823529411764705,0.1204819277108434,0.13756613756613756,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,0.7,0.12407153622973993,0.14156089092357996,0.08826229601408044,0.11172750745284989,0.06972958667261693,0.14156089092357996,0.08826229601408044,0.1224842117467378,0.10759172943969873,0.551470588235294,0.13673322774364746,0.006291483593957866,0.0032725786420631127,0.04763136701646979,0,0,0.12771333409900082,0.1515423535172188,0,0.08281187088047906,0,0,0.04287946597742011,0.06837925043435096,0.1580115455030394,0,0,0,0.154950888737764,0.09458754773684304,0,0.1819628431763543,0,0,0,0,0.05048928783047304,0.136986301369863,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.1204819277108434,0.15,0.13333333333333333,0,0,0,0,0.2857142857142857,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.2727272727272727,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,"CC(C)(C)CCCCC(=O)OC=C",0.14079744255801585,0.13673158769677354,0.06450188845833131,0.13441016216913323,0.13440820117119084,0.08333333333333333,0,0.23809523809523808,0,0.08333333333333333,0,0.058823529411764705,0.13253012048192772,0.15343915343915343,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.1406828153523042,0.14776555773923677,0.1369711079658393,0.10251390664801359,0.06717229657409984,0.14776555773923677,0.1369711079658393,0.11238356010188007,0.10364586832811234,0.551470588235294,0.15106585119685997,0.005210601555935952,0.003792517008505171,0.04763136701646979,0,0,0.11685999770299763,0.17808470703443768,0,0.08281187088047906,0,0,0.04287946597742011,0.06837925043435096,0.1580115455030394,0,0,0,0.15729329256913596,0.13447268235028598,0.0844416684517384,0.09355231741024968,0,0,0,0,0.05048928783047304,0.1506849315068493,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.13253012048192772,0.16666666666666666,0.13333333333333333,0,0,0,0,0.23809523809523808,0.0851063829787234,0.08333333333333333,0,0,0,0,0.15625,0.2727272727272727,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,"COC(=O)C=C",0.04512359056052266,0.047239601591225235,0.06450188845833131,0.048852024478294,0.04885551859514139,0.08333333333333333,0,0.047619047619047616,0,0.08333333333333333,0,0.058823529411764705,0.04819277108433736,0.042328042328042326,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0447504292065236,0.04048089178890104,0.022515885480581782,0.021275473692069384,0.005199708431535258,0.04048089178890104,0.022515885480581782,0.02332379629798235,0.008023073840343845,0.551470588235294,0.05073748702437232,0.0019426692236501793,0.0029954406376246257,0.04763136701646979,0,0,0,0,0.10599827888212787,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.030642367951199075,0,0.0799071062082478,0.10621678239089807,0,0,0,0,0.05048928783047304,0.0547945205479452,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.04819277108433736,0.05,0.13333333333333333,0,0,0,0,0.047619047619047616,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0.09090909090909091,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,"CCOC(=O)C=C",0.05892796490573424,0.060024171034874986,0.06450188845833131,0.06107461557698531,0.061077330391719885,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.058823529411764705,0.06024096385542169,0.0582010582010582,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.05748109797443303,0.059900352661429075,0.029602016002089546,0.02621546342320007,0.012553206615798156,0.059900352661429075,0.029602016002089546,0.028739389664816095,0.019369413677278905,0.551470588235294,0.06507011047758485,0.0028765752031324676,0.0031535281240687584,0.04763136701646979,0,0,0,0.026542353517218856,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.030642367951199075,0.05099809349591081,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.0684931506849315,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.06024096385542169,0.06666666666666667,0.13333333333333333,0,0,0,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0.13636363636363635,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37,"CCCCOC(=O)C=C",0.08653671359615742,0.08559330992217448,0.06450188845833131,0.08551979777436791,0.08552095398487686,0.08333333333333333,0,0.19047619047619047,0,0.08333333333333333,0,0.058823529411764705,0.08433734939759036,0.08994708994708994,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.08294243551025193,0.09295286239997204,0.05340945952823803,0.052566979037674204,0.02346259118197554,0.09295286239997204,0.05340945952823803,0.05762793011429149,0.03620243404363541,0.551470588235294,0.09373535738400991,0.004781512024039269,0.0033681070012558764,0.04763136701646979,0,0,0,0.07577117675860941,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.09279662834448155,0.04729377386842152,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.0958904109589041,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.08433734939759036,0.1,0.13333333333333333,0,0,0,0,0.19047619047619047,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0.2272727272727273,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22,"CC(C)COC(=O)C=C",0.08632742050450379,0.08559330992217448,0.06450188845833131,0.08551979777436791,0.08552095398487686,0.08333333333333333,0,0.14285714285714285,0,0.08333333333333333,0,0.058823529411764705,0.08433734939759036,0.08994708994708994,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.0858795299260116,0.0881880802762523,0.06897669208881083,0.04196621179279406,0.019200991095941217,0.0881880802762523,0.06897669208881083,0.04600656086063898,0.0296268476201917,0.551470588235294,0.09373535738400991,0.003584179786309994,0.0033681070012558764,0.04763136701646979,0,0,0.12771333409900082,0.05308470703443771,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.09513903217585351,0.04358945424093221,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.0958904109589041,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.08433734939759036,0.1,0.13333333333333333,0,0,0,0,0.14285714285714285,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.13636363636363635,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31,"CC(C)(C)OC(=O)C=C",0.086470935767352,0.08559330992217448,0.06450188845833131,0.08551979777436791,0.08552095398487686,0.08333333333333333,0,0.047619047619047616,0,0.08333333333333333,0,0.058823529411764705,0.08433734939759036,0.08994708994708994,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.0897601402806664,0.08331284109856532,0.08475281785228601,0.03316645100071925,0.021429664139464864,0.08331284109856532,0.08475281785228601,0.03635959218882834,0.03306565743609028,0.551470588235294,0.09373535738400991,0.0021576890063834927,0.0033681070012558764,0.04763136701646979,0,0,0,0.1010988562604361,0,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.030642367951199075,0.15299428048773242,0.0799071062082478,0,0.07817923134127662,0,0,0,0.05048928783047304,0.0958904109589041,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.08433734939759036,0.1,0.13333333333333333,0,0,0,0,0.047619047619047616,0.0851063829787234,0.08333333333333333,0,0,0,0,0.15625,0.09090909090909091,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,"CCCCCCOC(=O)C=C",0.11414546228658067,0.11116244880947398,0.06450188845833131,0.10996497997175059,0.10996457757803388,0.08333333333333333,0,0.2857142857142857,0,0.08333333333333333,0,0.058823529411764705,0.10843373493975905,0.12169312169312169,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.10840377304607082,0.12600537213851498,0.07530068474823809,0.08148557129622128,0.04745412079926672,0.12600537213851498,0.07530068474823809,0.08933069569427403,0.07322101233447438,0.551470588235294,0.12240060429043494,0.006709075796632895,0.00358081103441145,0.04763136701646979,0,0,0,0.12499999999999994,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.15260848490639203,0.04729377386842152,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.1232876712328767,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.10843373493975905,0.13333333333333333,0.13333333333333333,0,0,0,0,0.2857142857142857,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0.3181818181818182,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93,"CC(C)CCCCCOC(=O)C=C",0.14154491788535029,0.13673158769677352,0.06450188845833131,0.13441016216913323,0.13440820117119084,0.08333333333333333,0,0.3333333333333333,0,0.08333333333333333,0,0.058823529411764705,0.13253012048192772,0.15343915343915343,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.1368022049976494,0.15429309975333821,0.11191022631068286,0.10623531851012159,0.06633441962964193,0.15429309975333821,0.11191022631068286,0.11646325550462247,0.1023530364928237,0.551470588235294,0.15106585119685997,0.00721770198019476,0.003792517008505171,0.04763136701646979,0,0,0.12771333409900082,0.15154235351721884,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.18485681701871925,0.09088322810935373,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.1506849315068493,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.13253012048192772,0.16666666666666666,0.13333333333333333,0,0,0,0,0.3333333333333333,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.3181818181818182,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.64,"CCCCC(CC)COC(=O)C=C",0.14154491788535029,0.1367315876967735,0.06450188845833131,0.1344101621691332,0.13440820117119084,0.08333333333333333,0,0.3333333333333333,0,0.08333333333333333,0,0.058823529411764705,0.13253012048192772,0.15343915343915343,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.1368022049976494,0.1568054079602312,0.10063694427114594,0.12557824970770953,0.07219386234587605,0.1568054079602312,0.10063694427114594,0.13766845138360304,0.11139407065745108,0.551470588235294,0.15106585119685997,0.00721770198019476,0.003504785801548411,0.04763136701646979,0,0,0.12771333409900082,0.1515423535172188,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.18485681701871925,0.09088322810935373,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.1506849315068493,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.13253012048192772,0.16666666666666666,0.13333333333333333,0,0,0,0,0.3333333333333333,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.3181818181818182,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.07,"CC(C)CCCCCCCOC(=O)C=C",0.16915366657577346,0.16230072658407307,0.06450188845833131,0.15885534436651583,0.15885182476434784,0.08333333333333333,0,0.42857142857142855,0,0.08333333333333333,0,0.058823529411764705,0.1566265060240964,0.18518518518518517,0,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,0.16226354253346828,0.18734560949188117,0.1338014515306829,0.13515391076866876,0.08839491418243059,0.18734560949188117,0.1338014515306829,0.1481660210846051,0.13639205600362886,0.551470588235294,0.17973109810328503,0.009091371788673369,0.004003650502518635,0.04763136701646979,0,0,0.12771333409900082,0.20077117675860942,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.2446686735806298,0.09088322810935373,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.1780821917808219,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.1566265060240964,0.2,0.13333333333333333,0,0,0,0,0.42857142857142855,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.4090909090909091,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,"CCCCCCCCCCCCCCCCCCOC(=O)C=C",0.27979795442911987,0.26457728213327114,0.06450188845833131,0.25663607315604636,0.25662631913697576,0.08333333333333333,0,0.8571428571428571,0,0.08333333333333333,0,0.058823529411764705,0.25301204819277107,0.31216931216931215,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.2611717982609842,0.3243204305697727,0.20664803606823842,0.2549971248475039,0.17981708811599878,0.3243204305697727,0.20664803606823842,0.2795472891741695,0.27745512939930533,0.551470588235294,0.2943920857289852,0.018391177658222745,0.0048456180241456355,0.04763136701646979,0,0,0,0.4203729394483434,0.09850043027946806,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.5114796242778553,0.04729377386842152,0.0799071062082478,0.09870347781814906,0,0,0,0,0.05048928783047304,0.2876712328767123,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.25301204819277107,0.3333333333333333,0.13333333333333333,0,0,0,0,0.8571428571428571,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0.8636363636363636,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.52,"CC1(C)[C@H]2CC[C@]1(C)C(C2)OC(=O)C=C",0.15602799982778148,0.15826011851576233,0.06450188845833131,0.15534201383896729,0.1553364836110687,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.058823529411764705,0.1566265060240964,0.164021164021164,0.2727272727272727,0.125,0.2857142857142857,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.15774318384306618,0.18039555343096234,0.17770725600789516,0.2972268138953399,0.21818791471508658,0.18039555343096234,0.17770725600789516,0.32584269388922477,0.33666075201699797,0.551470588235294,0.12969131595316613,0.002579913180888577,0.0029686489655526495,0.04763136701646979,0,0,0.36143332950499607,0.17687003301904552,0,0.0816119654504833,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.1273873642881807,0.22535591045963968,0.15112086306663472,0,0.08519890578234943,0,0,0,0.05048928783047304,0.1780821917808219,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.1566265060240964,0.1,0.13333333333333333,0,0.34782608695652173,0,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.15625,0.09090909090909091,0.16666666666666666,0,0.13636363636363635,0.10526315789473684,0.2,0,0,0.5,0,0,0,0,0,0.30000000000000004,0.14285714285714285
1.38,"COC(=O)C(C)=C",0.05892796490573424,0.060024171034875,0.06450188845833131,0.061074615576985326,0.061077330391719885,0.08333333333333333,0,0.047619047619047616,0,0.08333333333333333,0,0.058823529411764705,0.06024096385542169,0.0582010582010582,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.06136170832908783,0.05392103268471673,0.03937694622302048,0.030876792667213167,0.010871395828236083,0.05392103268471673,0.03937694622302048,0.033849494160666446,0.016774404300933292,0.551470588235294,0.06507011047758485,0.0018907996293711887,0.0030432883396558016,0.04763136701646979,0,0,0,0.026542353517218856,0.10599827888212787,0.07836865671396015,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.030642367951199075,0.05099809349591081,0.07329315041157208,0.10621678239089807,0,0,0,0,0.05048928783047304,0.0684931506849315,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.06024096385542169,0.06666666666666667,0.13333333333333333,0,0,0,0,0.047619047619047616,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.045454545454545456,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94,"CCOC(=O)C(C)=C",0.0727323392509458,0.07280874047852473,0.06450188845833131,0.07329720667567663,0.07329914218829839,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.058823529411764705,0.07228915662650603,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.07409237709699727,0.07334049355724476,0.04646307674452824,0.036084250914892785,0.015867066397221997,0.07334049355724476,0.04646307674452824,0.03955830690707321,0.024482650712198392,0.551470588235294,0.07940273393079736,0.00272068251777225,0.003086997520225888,0.04763136701646979,0,0,0,0.05308470703443771,0.09850043027946806,0.07836865671396015,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.030642367951199075,0.10199618699182161,0.07329315041157208,0.09870347781814906,0,0,0,0,0.05048928783047304,0.0821917808219178,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.07228915662650603,0.08333333333333333,0.13333333333333333,0,0,0,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.09090909090909091,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57,"CCCCOC(=O)C(C)=C",0.10034108794136903,0.09837787936582423,0.06450188845833131,0.09774238887305922,0.09774276578145535,0.08333333333333333,0,0.19047619047619047,0,0.08333333333333333,0,0.058823529411764705,0.0963855421686747,0.10582010582010581,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.09955371463281615,0.10639300329578771,0.07027052027067672,0.062435766529366915,0.026980488825948726,0.10639300329578771,0.07027052027067672,0.0684468473565486,0.041630498507633645,0.551470588235294,0.10806798083722242,0.00447109529137839,0.00326849269703023,0.04763136701646979,0,0,0,0.10231353027582826,0.09850043027946806,0.07836865671396015,0,0,0.04287946597742011,0.06837925043435096,0,0.09492858192782137,0,0,0.09279662834448155,0.09829186736433233,0.07329315041157208,0.09870347781814906,0,0,0,0,0.05048928783047304,0.1095890410958904,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.0963855421686747,0.11666666666666667,0.13333333333333333,0,0,0,0,0.19047619047619047,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0.18181818181818182,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
